Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRL59,OUT049,1010.0
DRM11,OUT027,5574.0
FDA43,OUT049,3198.0
FDZ56,OUT010,818.0
FDI44,OUT018,996.0
FDB50,OUT013,1298.0
FDU15,OUT019,-1220.0
NCJ19,OUT019,-1074.0
FDD48,OUT013,1898.0
NCW42,OUT035,3606.0
FDL24,OUT017,2932.0
NCB30,OUT013,3154.0
FDK25,OUT013,2754.0
FDW28,OUT049,3190.0
FDD47,OUT017,2846.0
FDK16,OUT019,-424.0
FDW37,OUT046,1460.0
FDA48,OUT035,3612.0
FDA14,OUT017,2440.0
FDV15,OUT013,1654.0
FDN22,OUT049,4130.0
NCD55,OUT045,588.0
FDY43,OUT013,2722.0
NCU05,OUT017,1366.0
FDF10,OUT035,2538.0
FDR39,OUT018,2660.0
FDG40,OUT013,618.0
FDZ28,OUT019,192.0
FDE02,OUT045,1406.0
FDU60,OUT049,2842.0
FDM21,OUT013,4102.0
FDV52,OUT019,-12.0
NCW06,OUT013,3074.0
FDX36,OUT035,3724.0
FDT35,OUT027,4210.0
NCL19,OUT010,334.0
NCD31,OUT046,2572.0
FDE53,OUT019,-184.0
FDW58,OUT019,-156.0
DRF48,OUT046,2952.0
FDW57,OUT035,2986.0
DRH13,OUT017,1826.0
FDT33,OUT013,2798.0
DRK47,OUT027,5022.0
FDY22,OUT010,412.0
FDC35,OUT019,1336.0
FDO03,OUT013,3722.0
FDF24,OUT045,1298.0
FDF56,OUT018,2644.0
FDD28,OUT013,1014.0
FDG53,OUT027,3706.0
FDO27,OUT019,-348.0
NCF54,OUT018,2444.0
FDC20,OUT027,2362.0
FDU10,OUT046,688.0
DRA24,OUT018,2416.0
FDA02,OUT010,492.0
FDG10,OUT017,1108.0
FDW39,OUT010,968.0
FDP04,OUT019,-836.0
NCM55,OUT013,2954.0
FDG47,OUT045,4006.0
NCU41,OUT017,3114.0
NCK31,OUT017,930.0
FDZ46,OUT045,1670.0
FDU13,OUT027,3778.0
NCF19,OUT045,708.0
NCJ43,OUT013,2778.0
NCJ05,OUT045,2336.0
FDS04,OUT027,3698.0
FDX28,OUT010,-328.0
FDB41,OUT027,2258.0
FDG53,OUT046,2228.0
FDL15,OUT010,548.0
FDQ08,OUT049,1162.0
DRN36,OUT013,1626.0
FDI46,OUT013,4034.0
FDG16,OUT027,4818.0
FDV32,OUT013,1062.0
FDF44,OUT010,290.0
FDK04,OUT018,684.0
NCA41,OUT013,3098.0
FDD51,OUT017,836.0
NCZ53,OUT045,2876.0
FDP01,OUT027,3922.0
FDY25,OUT049,2982.0
FDB17,OUT018,2596.0
NCV54,OUT018,1636.0
FDJ32,OUT017,1144.0
FDA37,OUT049,2142.0
FDG35,OUT035,2972.0
NCM05,OUT018,3908.0
FDG45,OUT046,3328.0
FDH28,OUT013,754.0
NCE18,OUT049,4006.0
FDH38,OUT045,1806.0
FDR56,OUT013,3234.0
FDH17,OUT027,3070.0
FDD39,OUT049,3538.0
FDB41,OUT049,930.0
NCR53,OUT046,3460.0
FDX46,OUT017,1116.0
FDV28,OUT049,734.0
FDA08,OUT018,2444.0
FDH45,OUT017,856.0
NCS38,OUT010,-62.0
FDD40,OUT010,1268.0
DRM59,OUT035,2592.0
NCJ43,OUT018,2516.0
NCN29,OUT013,874.0
NCC19,OUT045,2908.0
FDR56,OUT035,3296.0
FDZ43,OUT049,3982.0
FDJ32,OUT010,-840.0
DRH03,OUT017,1606.0
NCZ54,OUT035,2702.0
FDE26,OUT017,2404.0
FDS03,OUT045,938.0
DRZ24,OUT019,44.0
FDO48,OUT027,5002.0
FDW39,OUT049,2970.0
NCK05,OUT049,1098.0
NCK30,OUT017,4082.0
FDT27,OUT018,3508.0
FDS08,OUT019,896.0
NCJ19,OUT049,982.0
FDC58,OUT045,646.0
DRE37,OUT013,3030.0
FDW02,OUT035,2238.0
FDJ02,OUT010,570.0
FDX09,OUT045,2710.0
FDT31,OUT010,1114.0
FDI24,OUT049,2906.0
FDY09,OUT045,2718.0
FDV28,OUT045,550.0
DRM47,OUT049,3142.0
FDT52,OUT019,2040.0
FDI48,OUT018,700.0
FDY55,OUT017,4200.0
FDU48,OUT013,2142.0
FDN25,OUT045,882.0
FDP20,OUT049,2134.0
FDJ15,OUT013,3058.0
FDD04,OUT018,1980.0
FDY58,OUT045,3538.0
FDR37,OUT018,2716.0
FDF44,OUT013,2174.0
FDD32,OUT045,1318.0
FDR57,OUT017,2660.0
DRG39,OUT027,2358.0
FDX15,OUT017,2600.0
DRN37,OUT045,2546.0
FDW40,OUT027,3754.0
FDB32,OUT049,1610.0
FDM40,OUT018,2004.0
FDE39,OUT027,3386.0
DRH49,OUT017,1462.0
FDT46,OUT049,938.0
NCF06,OUT035,4178.0
FDP07,OUT017,3216.0
FDC04,OUT013,3846.0
FDZ32,OUT017,1838.0
FDD50,OUT045,2586.0
FDU56,OUT017,3078.0
FDV34,OUT017,1348.0
NCY41,OUT013,634.0
NCK18,OUT046,2604.0
DRH25,OUT049,990.0
FDT57,OUT046,3744.0
FDV56,OUT018,1532.0
FDV12,OUT045,1538.0
FDN52,OUT017,1564.0
FDX38,OUT035,1002.0
FDE47,OUT018,1708.0
NCO07,OUT013,3378.0
FDV09,OUT027,3842.0
FDZ23,OUT019,1068.0
DRH51,OUT018,1176.0
NCY54,OUT045,2568.0
DRG49,OUT013,3926.0
NCC19,OUT049,3110.0
NCV53,OUT045,3710.0
FDZ47,OUT019,-280.0
NCO26,OUT018,1540.0
NCP02,OUT045,878.0
NCW30,OUT018,3836.0
NCN55,OUT046,3760.0
FDB20,OUT010,-656.0
DRL11,OUT013,2546.0
DRD60,OUT045,2802.0
FDW14,OUT010,-440.0
FDL27,OUT010,-760.0
FDU09,OUT018,716.0
DRH36,OUT027,2686.0
FDP34,OUT027,3914.0
FDE04,OUT017,3014.0
FDZ57,OUT027,3602.0
FDF02,OUT010,-232.0
FDG28,OUT045,3862.0
NCI31,OUT046,536.0
FDT43,OUT013,902.0
FDU20,OUT046,1976.0
FDD53,OUT013,778.0
FDW15,OUT045,2338.0
NCT53,OUT045,2480.0
NCG55,OUT027,3282.0
FDD48,OUT035,1976.0
FDG47,OUT049,4238.0
FDI21,OUT017,1198.0
FDT27,OUT017,3852.0
DRO35,OUT013,1930.0
FDD33,OUT017,3780.0
FDC04,OUT035,3974.0
FDY34,OUT013,2726.0
DRJ49,OUT049,2174.0
FDE05,OUT049,2462.0
FDU31,OUT017,3624.0
NCN19,OUT027,4426.0
FDK56,OUT027,4378.0
FDK58,OUT017,1844.0
NCJ42,OUT035,1766.0
FDZ34,OUT027,4506.0
FDA52,OUT018,2572.0
NCR29,OUT013,938.0
FDT48,OUT035,3316.0
DRJ51,OUT019,1712.0
NCS54,OUT046,2772.0
FDV01,OUT035,2664.0
DRG51,OUT027,4062.0
NCG42,OUT013,2138.0
FDA51,OUT049,1974.0
FDV19,OUT010,720.0
NCT18,OUT045,2760.0
NCS41,OUT045,2820.0
FDO03,OUT046,3648.0
FDL12,OUT010,-856.0
FDY37,OUT010,484.0
FDI58,OUT049,1642.0
FDT28,OUT018,2116.0
NCC42,OUT010,302.0
FDO01,OUT017,2242.0
FDJ02,OUT013,2458.0
FDQ04,OUT018,444.0
DRL47,OUT013,2078.0
FDZ32,OUT035,1924.0
FDC35,OUT035,3388.0
FDX14,OUT045,1094.0
FDZ35,OUT013,1798.0
FDL14,OUT013,2582.0
FDO04,OUT049,1034.0
DRK11,OUT017,2520.0
FDB44,OUT018,3108.0
FDZ50,OUT049,3074.0
FDI12,OUT027,2930.0
FDU43,OUT017,3916.0
FDD58,OUT010,-314.0
FDB27,OUT017,3192.0
FDB04,OUT018,1188.0
NCO17,OUT013,1922.0
FDL12,OUT017,1088.0
DRJ13,OUT049,2646.0
FDD57,OUT045,1482.0
FDW19,OUT035,1972.0
DRD27,OUT018,1400.0
FDH27,OUT027,3746.0
NCW30,OUT027,5538.0
FDR40,OUT018,1132.0
FDG05,OUT013,2610.0
NCY41,OUT019,-1360.0
FDI38,OUT018,3100.0
FDR20,OUT046,784.0
FDE09,OUT017,1866.0
FDN50,OUT019,-288.0
DRF27,OUT045,2346.0
DRF51,OUT013,654.0
NCO02,OUT019,-826.0
FDB51,OUT027,2474.0
FDJ50,OUT013,930.0
FDN52,OUT013,1458.0
FDX14,OUT013,1282.0
FDT27,OUT019,1856.0
FDV10,OUT013,806.0
FDU33,OUT046,744.0
FDU58,OUT046,2996.0
NCP42,OUT027,4514.0
FDL51,OUT027,4890.0
DRH15,OUT027,2198.0
FDU16,OUT017,1568.0
FDW15,OUT017,2532.0
FDQ44,OUT045,1882.0
NCI06,OUT027,4270.0
DRK23,OUT019,2076.0
FDC28,OUT035,1916.0
NCY17,OUT019,-1294.0
NCV05,OUT018,2164.0
FDM34,OUT019,204.0
DRD60,OUT027,4354.0
FDT38,OUT046,1372.0
FDQ57,OUT018,2092.0
FDE59,OUT027,2050.0
NCM43,OUT046,2548.0
DRI51,OUT049,2830.0
NCG30,OUT017,2048.0
NCK54,OUT035,2040.0
FDQ16,OUT019,-144.0
FDI36,OUT013,3238.0
FDX16,OUT027,3818.0
FDA34,OUT046,2748.0
FDJ48,OUT018,3668.0
FDU47,OUT035,2394.0
FDS39,OUT046,2256.0
FDD11,OUT046,3972.0
FDM16,OUT027,2714.0
FDU56,OUT018,2692.0
FDQ32,OUT017,2120.0
DRK35,OUT013,702.0
FDA58,OUT049,3798.0
DRG48,OUT019,396.0
FDT59,OUT010,1810.0
FDQ31,OUT019,-396.0
FDS51,OUT018,796.0
FDW32,OUT027,2894.0
FDI15,OUT027,5590.0
NCV30,OUT017,1090.0
DRG25,OUT049,3086.0
FDT02,OUT013,650.0
FDO33,OUT027,3274.0
FDP38,OUT035,982.0
FDZ45,OUT035,3266.0
NCA54,OUT027,4282.0
FDU33,OUT017,884.0
FDN58,OUT017,3858.0
FDI05,OUT045,1170.0
FDM57,OUT019,-528.0
NCS42,OUT027,2858.0
FDB57,OUT045,3486.0
FDC03,OUT045,3066.0
FDZ58,OUT013,1978.0
NCK29,OUT045,1884.0
NCR53,OUT045,3406.0
FDE26,OUT027,3746.0
FDU52,OUT049,2558.0
FDE41,OUT027,2874.0
FDU38,OUT018,2740.0
FDA52,OUT017,2936.0
FDW46,OUT046,1092.0
DRI59,OUT035,3706.0
FDT38,OUT035,1520.0
FDL33,OUT018,2860.0
FDQ01,OUT027,5470.0
FDJ08,OUT046,2976.0
FDQ47,OUT049,718.0
NCZ18,OUT013,3970.0
FDE29,OUT017,1062.0
FDF10,OUT027,3830.0
FDC48,OUT049,1454.0
FDY58,OUT013,3662.0
NCX30,OUT010,1962.0
FDV11,OUT013,2914.0
FDT46,OUT046,812.0
DRD01,OUT019,-932.0
FDQ11,OUT013,4158.0
NCM41,OUT017,1578.0
NCC55,OUT013,658.0
FDG45,OUT027,4850.0
NCQ54,OUT049,2750.0
FDM34,OUT045,1982.0
FDD17,OUT019,1860.0
FDN38,OUT027,5434.0
FDB53,OUT018,2092.0
NCL06,OUT035,4234.0
NCV18,OUT019,-634.0
FDX25,OUT013,2938.0
FDB39,OUT046,884.0
FDC33,OUT049,3290.0
NCO14,OUT018,460.0
FDA58,OUT027,5198.0
NCQ02,OUT017,3052.0
NCR53,OUT017,3630.0
FDN52,OUT046,1428.0
FDG26,OUT046,4020.0
FDE23,OUT027,2314.0
DRI37,OUT013,1006.0
DRH37,OUT018,2384.0
FDO01,OUT035,2244.0
FDK45,OUT049,1922.0
FDP23,OUT049,3542.0
FDM33,OUT035,3612.0
FDD36,OUT017,2028.0
FDL56,OUT017,1456.0
FDT27,OUT010,1888.0
FDG52,OUT017,844.0
NCL42,OUT035,3966.0
DRJ24,OUT046,2892.0
FDV38,OUT046,824.0
FDT35,OUT045,2678.0
FDY51,OUT045,3370.0
FDC37,OUT017,1802.0
NCP43,OUT013,2910.0
FDO33,OUT045,1706.0
FDW04,OUT018,1916.0
NCC31,OUT046,2420.0
FDK22,OUT049,3522.0
FDJ50,OUT017,1012.0
FDV13,OUT017,1616.0
DRL60,OUT017,2524.0
FDW03,OUT017,1830.0
FDY27,OUT035,2980.0
FDB39,OUT027,2346.0
FDU59,OUT045,2482.0
FDZ57,OUT049,2230.0
FDO21,OUT049,3726.0
FDS43,OUT018,2732.0
FDU28,OUT010,1164.0
FDC51,OUT010,170.0
FDW16,OUT010,-332.0
FDP32,OUT010,124.0
FDB60,OUT019,1192.0
NCQ30,OUT046,1864.0
FDD26,OUT049,3070.0
FDI44,OUT045,1158.0
DRH23,OUT046,864.0
FDO44,OUT046,1744.0
FDG04,OUT046,2952.0
FDM32,OUT027,2954.0
FDM09,OUT013,2782.0
FDZ47,OUT013,1714.0
FDM40,OUT027,3698.0
FDY48,OUT017,1744.0
NCM30,OUT045,588.0
FDX36,OUT010,1698.0
DRF03,OUT017,770.0
FDN51,OUT049,4270.0
FDM57,OUT049,1510.0
FDB35,OUT049,1654.0
FDY13,OUT027,2714.0
FDA37,OUT017,2168.0
NCX53,OUT017,2362.0
FDD59,OUT018,1132.0
FDX10,OUT019,-1252.0
FDC03,OUT018,2900.0
FDW43,OUT035,3780.0
FDW10,OUT046,2776.0
FDY14,OUT027,5578.0
FDV43,OUT045,654.0
FDO40,OUT013,2450.0
FDP46,OUT027,2930.0
NCE43,OUT019,702.0
FDD05,OUT035,2062.0
FDJ60,OUT010,812.0
DRE27,OUT018,1272.0
FDO11,OUT035,4148.0
DRG11,OUT027,3174.0
FDK33,OUT010,1534.0
DRM23,OUT045,2602.0
FDJ02,OUT027,3850.0
NCZ05,OUT045,1554.0
NCL30,OUT013,2050.0
FDZ19,OUT018,2500.0
FDM45,OUT049,2082.0
FDO36,OUT046,2804.0
NCK31,OUT045,724.0
DRJ37,OUT045,2358.0
FDP24,OUT018,1660.0
FDF46,OUT013,1886.0
FDX46,OUT019,-884.0
NCL18,OUT045,2912.0
FDJ26,OUT013,3466.0
FDJ07,OUT045,1774.0
FDY15,OUT013,2538.0
DRG01,OUT045,1146.0
FDF58,OUT045,998.0
FDZ14,OUT019,96.0
FDP31,OUT049,1202.0
FDH45,OUT013,802.0
FDA09,OUT010,974.0
FDW31,OUT035,3348.0
FDA57,OUT046,680.0
NCE55,OUT035,2902.0
FDC17,OUT019,1468.0
FDC59,OUT013,1170.0
FDA22,OUT013,2714.0
FDK52,OUT035,3694.0
NCM26,OUT046,2396.0
NCT53,OUT035,2758.0
FDW45,OUT018,2124.0
NCI18,OUT035,3642.0
FDE38,OUT018,2356.0
FDF08,OUT019,-412.0
FDY58,OUT010,1746.0
FDF58,OUT019,-828.0
FDX39,OUT017,3484.0
FDB44,OUT049,3454.0
FDF28,OUT013,2122.0
FDE39,OUT013,1926.0
FDT37,OUT018,3756.0
FDZ45,OUT017,3250.0
FDO40,OUT035,2544.0
FDM57,OUT027,2882.0
DRG36,OUT017,2824.0
FDY36,OUT010,-698.0
DRL60,OUT027,3862.0
FDS25,OUT019,-136.0
DRF49,OUT027,3238.0
FDP16,OUT045,3790.0
FDS60,OUT049,2974.0
FDU15,OUT027,2170.0
FDK43,OUT046,2004.0
FDN25,OUT046,988.0
FDE53,OUT049,1782.0
FDB22,OUT013,2514.0
FDE39,OUT017,2018.0
FDX35,OUT035,3772.0
NCG54,OUT049,2758.0
FDH27,OUT035,2448.0
NCK42,OUT013,3446.0
FDS25,OUT049,1862.0
FDI10,OUT018,2540.0
FDU35,OUT035,1764.0
FDI04,OUT017,3300.0
DRK23,OUT035,4102.0
FDB53,OUT019,416.0
FDY02,OUT049,4270.0
FDM60,OUT035,888.0
NCJ31,OUT010,1802.0
DRP35,OUT017,2116.0
NCQ30,OUT018,1676.0
DRL11,OUT010,646.0
FDU01,OUT013,3094.0
FDR39,OUT035,2998.0
FDO08,OUT046,2664.0
FDC02,OUT045,4026.0
NCZ29,OUT035,2134.0
FDF29,OUT010,290.0
FDZ23,OUT017,3120.0
NCU53,OUT018,2348.0
NCW30,OUT013,4110.0
NCM26,OUT027,3898.0
FDV50,OUT027,3402.0
FDW15,OUT049,2478.0
FDI35,OUT027,4354.0
FDO11,OUT017,4092.0
FDN48,OUT046,1452.0
NCA17,OUT049,2482.0
NCN54,OUT013,1318.0
FDP22,OUT013,942.0
NCB54,OUT035,2120.0
FDD08,OUT045,550.0
DRM48,OUT010,-1296.0
FDG41,OUT027,3274.0
FDE44,OUT027,2226.0
FDE26,OUT035,2410.0
NCS38,OUT013,1834.0
NCJ54,OUT018,3364.0
FDI40,OUT019,-304.0
FDN45,OUT018,3276.0
FDU43,OUT046,3828.0
FDI04,OUT010,1288.0
NCC07,OUT018,1412.0
NCC07,OUT019,-250.0
NCD18,OUT045,3570.0
FDU55,OUT035,4226.0
FDX59,OUT035,734.0
FDR52,OUT049,3162.0
NCP17,OUT013,1106.0
FDQ32,OUT045,1930.0
NCT17,OUT049,3054.0
FDO10,OUT049,1126.0
FDE32,OUT049,726.0
FDN44,OUT045,2442.0
FDH02,OUT035,1650.0
FDK60,OUT013,1710.0
FDS24,OUT019,-456.0
FDL03,OUT010,1352.0
FDB46,OUT027,4862.0
FDO48,OUT049,3682.0
FDZ39,OUT049,1830.0
FDT02,OUT027,2066.0
FDC50,OUT013,1550.0
FDP39,OUT035,976.0
DRG15,OUT018,752.0
FDP10,OUT018,1388.0
FDF53,OUT027,4386.0
FDN34,OUT045,2702.0
FDK02,OUT045,1826.0
FDC23,OUT045,2730.0
FDJ10,OUT019,328.0
FDE53,OUT035,1854.0
FDR25,OUT035,4376.0
FDW50,OUT046,2592.0
FDS09,OUT049,994.0
FDW49,OUT010,936.0
FDU51,OUT046,2860.0
FDF28,OUT018,1820.0
NCY30,OUT018,2580.0
FDD44,OUT045,4074.0
FDX09,OUT017,2904.0
NCF30,OUT013,2002.0
FDZ50,OUT019,1080.0
FDW37,OUT013,1478.0
FDD11,OUT049,4138.0
DRH39,OUT018,992.0
FDA36,OUT049,3026.0
NCG43,OUT049,1562.0
FDF02,OUT035,1784.0
FDP57,OUT027,3098.0
NCE42,OUT017,3762.0
NCR38,OUT027,5386.0
FDP03,OUT019,148.0
FDO51,OUT035,918.0
NCQ42,OUT046,2004.0
NCM41,OUT046,1428.0
FDH48,OUT027,2846.0
DRF60,OUT046,3728.0
FDJ27,OUT035,1812.0
FDQ14,OUT013,2438.0
FDN27,OUT017,2014.0
NCQ02,OUT046,2956.0
FDJ33,OUT049,2130.0
FDP07,OUT027,4562.0
DRE01,OUT049,3866.0
FDU36,OUT045,1530.0
FDL28,OUT017,3792.0
NCX53,OUT046,2216.0
FDZ39,OUT013,1786.0
NCP42,OUT013,3122.0
FDJ14,OUT035,1532.0
FDK04,OUT049,1018.0
NCC19,OUT017,3142.0
FDS09,OUT018,652.0
FDZ02,OUT046,1636.0
FDD35,OUT018,1716.0
NCY42,OUT017,2378.0
FDB05,OUT045,3794.0
FDF20,OUT035,3228.0
NCO41,OUT018,1300.0
FDC40,OUT027,2802.0
FDV58,OUT045,3026.0
FDZ57,OUT045,2054.0
DRM35,OUT046,2820.0
DRN36,OUT018,1280.0
FDQ13,OUT046,1340.0
DRO35,OUT010,-16.0
NCD43,OUT035,1798.0
FDA51,OUT018,1604.0
NCX17,OUT027,5086.0
NCZ17,OUT049,734.0
FDR11,OUT027,4014.0
FDW34,OUT049,3934.0
FDN50,OUT017,1676.0
FDS09,OUT046,852.0
FDS48,OUT018,2172.0
FDL44,OUT049,2694.0
DRF48,OUT018,2760.0
FDA14,OUT018,2108.0
NCD30,OUT049,1642.0
FDI16,OUT017,992.0
NCG06,OUT035,4198.0
DRZ24,OUT035,2080.0
NCS17,OUT045,1412.0
FDB37,OUT045,3810.0
FDE10,OUT035,2268.0
FDC57,OUT045,3002.0
FDM12,OUT018,2772.0
FDE24,OUT049,2314.0
FDW22,OUT045,3470.0
DRD01,OUT027,2390.0
NCZ18,OUT027,5386.0
FDN49,OUT045,638.0
FDR22,OUT035,2020.0
FDV08,OUT019,-1220.0
FDY39,OUT046,2972.0
FDV36,OUT049,2114.0
FDO60,OUT045,682.0
FDU04,OUT027,3442.0
FDR20,OUT027,2314.0
FDW19,OUT019,-80.0
FDU40,OUT049,3170.0
FDK15,OUT045,1458.0
DRF15,OUT035,2564.0
FDQ25,OUT017,2924.0
FDI48,OUT019,-960.0
FDS49,OUT046,1220.0
FDV22,OUT046,2556.0
NCV42,OUT046,1696.0
FDX26,OUT046,2884.0
FDI33,OUT018,1212.0
FDZ14,OUT049,2090.0
FDG10,OUT013,1042.0
FDM38,OUT018,644.0
FDG26,OUT027,5490.0
FDH46,OUT035,1832.0
FDN13,OUT018,1324.0
FDU57,OUT035,2560.0
NCI06,OUT046,2784.0
FDM38,OUT045,834.0
NCG42,OUT010,174.0
FDL39,OUT045,2818.0
FDT31,OUT019,1132.0
FDV59,OUT013,3490.0
FDB49,OUT035,1820.0
FDD58,OUT049,1714.0
DRN59,OUT046,748.0
FDX48,OUT049,2594.0
FDQ11,OUT049,4182.0
FDY12,OUT049,1002.0
FDQ11,OUT045,4018.0
DRI11,OUT017,1962.0
FDY32,OUT027,4010.0
FDS51,OUT045,918.0
FDR19,OUT010,408.0
DRB13,OUT018,2840.0
FDS21,OUT035,1224.0
FDQ40,OUT045,2762.0
NCE55,OUT013,2810.0
FDX43,OUT027,4082.0
FDS12,OUT049,2054.0
DRK01,OUT027,2974.0
FDN25,OUT017,1070.0
FDB60,OUT046,3060.0
FDQ13,OUT017,1468.0
DRK13,OUT045,3002.0
DRF25,OUT018,360.0
NCD42,OUT019,-1234.0
FDW25,OUT045,1286.0
NCV29,OUT027,4278.0
NCK42,OUT035,3510.0
DRJ13,OUT027,3966.0
DRD15,OUT017,3768.0
FDM27,OUT045,2430.0
FDZ50,OUT018,2724.0
FDC04,OUT046,3796.0
FDF50,OUT049,3190.0
FDP15,OUT045,3986.0
FDK46,OUT035,4228.0
FDZ56,OUT018,2436.0
FDY60,OUT049,2458.0
FDB10,OUT035,3880.0
FDR57,OUT045,2458.0
FDU58,OUT049,3134.0
FDH02,OUT046,1484.0
FDP48,OUT013,2994.0
FDI46,OUT035,4108.0
FDW56,OUT013,3094.0
NCM19,OUT010,-158.0
FDS50,OUT027,4950.0
FDK24,OUT013,798.0
FDO36,OUT017,2960.0
FDK45,OUT027,3290.0
NCL05,OUT045,636.0
FDL32,OUT018,1604.0
FDA28,OUT049,2174.0
FDY36,OUT018,972.0
FDP32,OUT018,1780.0
FDL50,OUT046,2012.0
DRC24,OUT049,2522.0
NCS18,OUT017,1806.0
FDD16,OUT017,1328.0
NCV18,OUT013,1374.0
FDX07,OUT046,2996.0
NCZ05,OUT027,3090.0
NCI31,OUT013,642.0
FDK14,OUT049,1466.0
NCR06,OUT045,624.0
NCF54,OUT049,2810.0
DRG23,OUT010,520.0
FDD53,OUT046,704.0
NCM31,OUT027,3650.0
FDT16,OUT017,4298.0
FDR40,OUT035,1504.0
DRG25,OUT017,3048.0
FDT10,OUT035,1188.0
FDY32,OUT013,2614.0
FDN50,OUT035,1718.0
FDZ35,OUT019,-136.0
NCP54,OUT045,1844.0
NCD07,OUT035,1938.0
FDS02,OUT018,2908.0
DRN59,OUT018,576.0
DRB24,OUT013,2542.0
FDP37,OUT027,3434.0
DRB01,OUT018,2768.0
FDR47,OUT046,3068.0
NCM31,OUT010,350.0
NCF06,OUT027,5510.0
NCV17,OUT027,3530.0
FDS10,OUT049,2946.0
FDN52,OUT035,1578.0
FDZ48,OUT013,1862.0
FDJ48,OUT049,4026.0
DRB13,OUT027,4546.0
FDV59,OUT017,3544.0
FDL32,OUT035,1960.0
FDZ12,OUT035,2392.0
NCR06,OUT027,2138.0
FDP51,OUT017,2064.0
FDY22,OUT013,2350.0
FDZ38,OUT049,2818.0
NCO54,OUT035,1014.0
FDR23,OUT035,2908.0
FDM38,OUT049,1046.0
FDS25,OUT013,1874.0
FDZ22,OUT013,1406.0
FDZ20,OUT019,2128.0
FDD45,OUT010,-356.0
FDN03,OUT049,4086.0
NCW30,OUT046,4036.0
FDY24,OUT027,2410.0
FDJ26,OUT019,1492.0
FDM15,OUT049,2582.0
NCW54,OUT027,2378.0
FDA23,OUT045,1526.0
FDA39,OUT019,-1280.0
FDZ12,OUT017,2390.0
NCB42,OUT046,1820.0
FDL16,OUT046,700.0
FDO24,OUT019,556.0
NCP42,OUT046,3012.0
FDR19,OUT018,2108.0
DRL01,OUT045,3658.0
FDV37,OUT046,3168.0
FDI41,OUT010,524.0
FDF58,OUT049,1142.0
NCF43,OUT018,2004.0
FDN02,OUT049,3342.0
NCP41,OUT035,1842.0
NCY17,OUT027,2182.0
FDL58,OUT027,5682.0
NCA30,OUT027,4386.0
FDE46,OUT018,2156.0
FDY38,OUT035,3824.0
NCH29,OUT027,2978.0
FDO20,OUT045,3954.0
FDP44,OUT018,1452.0
FDM02,OUT027,2938.0
FDJ14,OUT027,2826.0
FDH04,OUT010,-370.0
DRK23,OUT046,3956.0
NCW05,OUT046,1628.0
FDF12,OUT049,2426.0
FDL51,OUT019,1520.0
FDN03,OUT018,3748.0
DRJ37,OUT049,2494.0
FDM12,OUT019,1120.0
FDA16,OUT045,3442.0
NCB07,OUT017,3178.0
NCI17,OUT019,-410.0
FDR51,OUT046,2388.0
FDJ55,OUT045,3538.0
NCZ17,OUT013,678.0
FDU25,OUT013,1042.0
NCG18,OUT045,1564.0
DRM11,OUT017,4196.0
FDH16,OUT035,1612.0
FDZ04,OUT018,764.0
NCX53,OUT035,2394.0
FDX38,OUT027,2318.0
FDX09,OUT046,2764.0
NCW05,OUT018,1420.0
NCS41,OUT017,3010.0
FDI26,OUT046,2792.0
NCZ41,OUT027,3450.0
NCK06,OUT046,1916.0
FDX23,OUT027,3010.0
NCA42,OUT046,2476.0
FDC20,OUT049,998.0
DRC49,OUT018,2040.0
FDX01,OUT013,1930.0
FDC08,OUT045,3542.0
FDC02,OUT017,4180.0
FDK10,OUT045,2822.0
DRC24,OUT013,2498.0
FDW16,OUT019,-360.0
NCU06,OUT018,3332.0
DRA59,OUT045,2874.0
FDR24,OUT019,-392.0
DRL35,OUT018,496.0
FDA49,OUT013,1438.0
NCC55,OUT046,580.0
DRD24,OUT019,380.0
NCE55,OUT049,2866.0
FDT33,OUT045,2662.0
NCT53,OUT013,2642.0
FDS26,OUT046,4060.0
FDL22,OUT018,1228.0
FDP44,OUT017,1832.0
FDC52,OUT018,2212.0
FDI53,OUT010,700.0
FDZ23,OUT046,2988.0
NCT18,OUT013,2910.0
FDR13,OUT046,1900.0
FDB09,OUT010,104.0
FDZ60,OUT013,1770.0
FDB11,OUT046,3532.0
FDC10,OUT018,1708.0
FDW56,OUT035,3192.0
FDK14,OUT027,2818.0
DRE27,OUT027,2974.0
FDA38,OUT017,3904.0
FDT11,OUT045,2962.0
FDP15,OUT035,4202.0
FDV27,OUT035,1606.0
FDS36,OUT027,3262.0
FDY40,OUT027,2310.0
NCF19,OUT049,898.0
FDF53,OUT045,2858.0
FDS14,OUT027,3946.0
FDE56,OUT046,1040.0
FDZ19,OUT035,2938.0
FDZ46,OUT013,1846.0
FDR16,OUT046,3388.0
FDG29,OUT018,460.0
NCE30,OUT017,3456.0
FDZ40,OUT046,844.0
FDG58,OUT018,2276.0
DRH03,OUT013,1590.0
FDZ47,OUT045,1586.0
FDV04,OUT018,2276.0
FDZ10,OUT018,1772.0
FDG46,OUT017,1976.0
NCF07,OUT045,1492.0
FDY44,OUT035,3296.0
FDB21,OUT013,3850.0
FDS20,OUT035,3032.0
FDS49,OUT049,1386.0
FDX55,OUT027,4926.0
NCQ02,OUT018,2708.0
FDR25,OUT013,4262.0
DRG39,OUT045,818.0
FDB46,OUT046,3396.0
NCC30,OUT018,2572.0
